udm7762,-79.80673813,36.07083506,uhs4_1247--p1umv8,uhs4_1247
udm7763,-79.80672444,36.07100621,uhs4_1247--p1umv8,uhs4_1247
udm7800,-79.80555251,36.06993074,uhs4_1247--p1umv8,uhs4_1247
udm7802,-79.80575734,36.07033847,uhs4_1247--p1umv8,uhs4_1247
udm7803,-79.80555388,36.0698406,uhs4_1247--p1umv8,uhs4_1247
udm7805,-79.80565741,36.07033747,uhs4_1247--p1umv8,uhs4_1247
udm7811,-79.80549502,36.07079563,uhs4_1247--p1umv8,uhs4_1247
udm7812,-79.80551007,36.07053434,uhs4_1247--p1umv8,uhs4_1247
udm7813,-79.8054041,36.07079364,uhs4_1247--p1umv8,uhs4_1247
udm7836,-79.80548133,36.07096678,uhs4_1247--p1umv8,uhs4_1247
udm7837,-79.80547996,36.07105692,uhs4_1247--p1umv8,uhs4_1247
udm7839,-79.80521302,36.07035107,uhs4_1247--p1umv8,uhs4_1247
udm7840,-79.80531295,36.07035207,uhs4_1247--p1umv8,uhs4_1247
udm19279,-79.80308265,36.07023966,uhs4_1247--p1umv8,uhs4_1247
udm19281,-79.80488791,36.07055518,uhs4_1247--p1umv8,uhs4_1247
udm19282,-79.80404791,36.07029438,uhs4_1247--p1umv8,uhs4_1247
udm19283,-79.80415894,36.07029548,uhs4_1247--p1umv8,uhs4_1247
udm19284,-79.8049172,36.07008668,uhs4_1247--p1umv8,uhs4_1247
udm19286,-79.80436962,36.07031562,uhs4_1247--p1umv8,uhs4_1247
udm19289,-79.80281758,36.0708771,uhs4_1247--p1umv8,uhs4_1247
udm19291,-79.80280252,36.07113839,uhs4_1247--p1umv8,uhs4_1247
udm19293,-79.80281622,36.07096724,uhs4_1247--p1umv8,uhs4_1247
udm19294,-79.80285718,36.07046279,uhs4_1247--p1umv8,uhs4_1247
udm19295,-79.80262292,36.07053257,uhs4_1247--p1umv8,uhs4_1247
udm19296,-79.80282992,36.07079608,uhs4_1247--p1umv8,uhs4_1247
udm19298,-79.802401,36.07052134,uhs4_1247--p1umv8,uhs4_1247
udm19299,-79.80274759,36.07183201,uhs4_1247--p1umv8,uhs4_1247
udm19300,-79.80276402,36.07148058,uhs4_1247--p1umv8,uhs4_1247
udm19302,-79.80273525,36.07191303,uhs4_1247--p1umv8,uhs4_1247
udm19305,-79.80482986,36.07145613,uhs4_1247--p1umv8,uhs4_1247
udm19306,-79.80427361,36.0715227,uhs4_1247--p1umv8,uhs4_1247
udm19308,-79.80460657,36.07153504,uhs4_1247--p1umv8,uhs4_1247
udm19309,-79.8026304,36.06930658,uhs4_1247--p1umv8,uhs4_1247
udm19310,-79.80317402,36.06933905,uhs4_1247--p1umv8,uhs4_1247
udm19312,-79.80374081,36.07150837,uhs4_1247--p1umv8,uhs4_1247
udm19313,-79.80341896,36.07149614,uhs4_1247--p1umv8,uhs4_1247
udm19316,-79.80385184,36.07150948,uhs4_1247--p1umv8,uhs4_1247
udm19317,-79.8031969,36.07149392,uhs4_1247--p1umv8,uhs4_1247
udm19319,-79.80362628,36.07027214,uhs4_1247--p1umv8,uhs4_1247
udm19321,-79.80383709,36.07028326,uhs4_1247--p1umv8,uhs4_1247
udm19322,-79.80393702,36.07028425,uhs4_1247--p1umv8,uhs4_1247
udm19323,-79.80351538,36.07026202,uhs4_1247--p1umv8,uhs4_1247
udm19329,-79.80326885,36.06894333,uhs4_1247--p1umv8,uhs4_1247
udm19330,-79.80336864,36.06895334,uhs4_1247--p1umv8,uhs4_1247
udm19331,-79.80367938,36.06896546,uhs4_1247--p1umv8,uhs4_1247
udm19349,-79.80209802,36.0692652,uhs4_1247--p1umv8,uhs4_1247
udm19351,-79.80188734,36.06924506,uhs4_1247--p1umv8,uhs4_1247
udm19352,-79.80166543,36.06923383,uhs4_1247--p1umv8,uhs4_1247
udm19355,-79.80471648,36.06940854,uhs4_1247--p1umv8,uhs4_1247
udm19356,-79.80449456,36.06939731,uhs4_1247--p1umv8,uhs4_1247
udm19358,-79.80113305,36.06919244,uhs4_1247--p1umv8,uhs4_1247
udm19359,-79.80063384,36.0691604,uhs4_1247--p1umv8,uhs4_1247
udm19376,-79.80427251,36.06939509,uhs4_1247--p1umv8,uhs4_1247
udm19377,-79.80382867,36.06937263,uhs4_1247--p1umv8,uhs4_1247
udm19378,-79.80371778,36.06936251,uhs4_1247--p1umv8,uhs4_1247
udm19379,-79.80416162,36.06938497,uhs4_1247--p1umv8,uhs4_1247
udm19381,-79.79528007,36.06852973,uhs4_1247--p1umv8,uhs4_1247
udm19382,-79.79529378,36.06835858,uhs4_1247--p1umv8,uhs4_1247
udm19386,-79.79761091,36.06859821,uhs4_1247--p1umv8,uhs4_1247
udm19388,-79.79757226,36.06894942,uhs4_1247--p1umv8,uhs4_1247
udm19390,-79.79828885,36.06929017,uhs4_1247--p1umv8,uhs4_1247
udm19391,-79.79863674,36.06905025,uhs4_1247--p1umv8,uhs4_1247
udm36631,-79.79532272,36.06791712,uhs4_1247--p1umv8,uhs4_1247
udm36822,-79.80042303,36.06914928,uhs4_1247--p1umv8,uhs4_1247
udm36823,-79.80002621,36.06895598,uhs4_1247--p1umv8,uhs4_1247
udm37491,-79.80103305,36.07139116,uhs4_1247--p1umv8,uhs4_1247
udm37492,-79.80103428,36.07131003,uhs4_1247--p1umv8,uhs4_1247
udm37493,-79.80101319,36.07196793,uhs4_1247--p1umv8,uhs4_1247
udm37775,-79.79747382,36.07030973,uhs4_1247--p1umv8,uhs4_1247
udm37900,-79.79783456,36.07287367,uhs4_1247--p1umv8,uhs4_1247
udm37901,-79.79730107,36.07217415,uhs4_1247--p1umv8,uhs4_1247
udm37902,-79.79747542,36.0731225,uhs4_1247--p1umv8,uhs4_1247
udm38660,-79.80542246,36.07192181,uhs4_1247--p1umv8,uhs4_1247
udm38662,-79.80539385,36.07234524,uhs4_1247--p1umv8,uhs4_1247
udm38663,-79.80540754,36.07217409,uhs4_1247--p1umv8,uhs4_1247
udm38935,-79.79912512,36.07125486,uhs4_1247--p1umv8,uhs4_1247
udm38936,-79.79947124,36.07186234,uhs4_1247--p1umv8,uhs4_1247
udm38937,-79.79914007,36.07173281,uhs4_1247--p1umv8,uhs4_1247
udm39258,-79.8049384,36.06941977,uhs4_1247--p1umv8,uhs4_1247
udm39873,-79.80880695,36.07061223,uhs4_1247--p1umv8,uhs4_1247
udm40783,-79.80230884,36.06927632,uhs4_1247--p1umv8,uhs4_1247
udm41034,-79.80287183,36.07022854,uhs4_1247--p1umv8,uhs4_1247
udm41035,-79.80280279,36.06996276,uhs4_1247--p1umv8,uhs4_1247
udm42178,-79.79932812,36.06958907,uhs4_1247--p1umv8,uhs4_1247
udm42179,-79.79931277,36.06986839,uhs4_1247--p1umv8,uhs4_1247
udm42394,-79.79630917,36.06876545,uhs4_1247--p1umv8,uhs4_1247
udm42396,-79.79640211,36.06849593,uhs4_1247--p1umv8,uhs4_1247
udm42782,-79.80543616,36.07175066,uhs4_1247--p1umv8,uhs4_1247
udm43437,-79.7993913,36.06835462,uhs4_1247--p1umv8,uhs4_1247
udm44437,-79.79522177,36.06943968,uhs4_1247--p1umv8,uhs4_1247
udm44438,-79.79520668,36.06970097,uhs4_1247--p1umv8,uhs4_1247
udm45634,-79.79751769,36.069616,uhs4_1247--p1umv8,uhs4_1247
udm46272,-79.79724911,36.07266946,uhs4_1247--p1umv8,uhs4_1247
udm46273,-79.79681376,36.07281835,uhs4_1247--p1umv8,uhs4_1247
udm46455,-79.80777506,36.07055689,uhs4_1247--p1umv8,uhs4_1247
udm46456,-79.80826585,36.07114776,uhs4_1247--p1umv8,uhs4_1247
udm46457,-79.80826449,36.0712379,uhs4_1247--p1umv8,uhs4_1247
udm46683,-79.79622564,36.07060372,uhs4_1247--p1umv8,uhs4_1247
udm46684,-79.79558456,36.07040796,uhs4_1247--p1umv8,uhs4_1247
udm46752,-79.80546627,36.07122808,uhs4_1247--p1umv8,uhs4_1247
udm46754,-79.80545244,36.07140824,uhs4_1247--p1umv8,uhs4_1247
udm49594,-79.79571523,36.07276224,uhs4_1247--p1umv8,uhs4_1247
udm49595,-79.79612083,36.0731089,uhs4_1247--p1umv8,uhs4_1247
udm51498,-79.80291334,36.06968804,uhs4_1247--p1umv8,uhs4_1247
udm51499,-79.8028138,36.07012325,uhs4_1247--p1umv8,uhs4_1247
udm51500,-79.80291197,36.06977818,uhs4_1247--p1umv8,uhs4_1247
udm53181,-79.80670939,36.07126751,uhs4_1247--p1umv8,uhs4_1247
udm53182,-79.80669557,36.07144767,uhs4_1247--p1umv8,uhs4_1247
udm56011,-79.79959856,36.07006057,uhs4_1247--p1umv8,uhs4_1247
udm56012,-79.79951371,36.06979828,uhs4_1247--p1umv8,uhs4_1247
udt688,-79.81049751,36.06952404,uhs4_1247--p1umv8,uhs4_1247
udt688lv,-79.81054648,36.06953865,uhs4_1247--p1umv8,uhs4_1247
udt706,-79.79572972,36.06791838,uhs4_1247--p1umv8,uhs4_1247
udt706lv,-79.79573676,36.06796018,uhs4_1247--p1umv8,uhs4_1247
udt712,-79.79885132,36.07293116,uhs4_1247--p1umv8,uhs4_1247
udt712lv,-79.79879744,36.07291836,uhs4_1247--p1umv8,uhs4_1247
udt713,-79.79889357,36.07290203,uhs4_1247--p1umv8,uhs4_1247
udt713lv,-79.79893193,36.07287253,uhs4_1247--p1umv8,uhs4_1247
udt1938,-79.80673676,36.07092528,uhs4_1247--p1umv8,uhs4_1247
udt1938lv,-79.80678063,36.07095274,uhs4_1247--p1umv8,uhs4_1247
udt1949,-79.80554862,36.07001573,uhs4_1247--p1umv8,uhs4_1247
udt1949lv,-79.80550764,36.06998953,uhs4_1247--p1umv8,uhs4_1247
udt1951,-79.80551263,36.07062805,uhs4_1247--p1umv8,uhs4_1247
udt1951lv,-79.80556843,36.07064397,uhs4_1247--p1umv8,uhs4_1247
udt1952,-79.80536503,36.07261029,uhs4_1247--p1umv8,uhs4_1247
udt1952lv,-79.805414,36.0726249,uhs4_1247--p1umv8,uhs4_1247
udt1957,-79.80523902,36.07156847,uhs4_1247--p1umv8,uhs4_1247
udt1957lv,-79.80518763,36.07158526,uhs4_1247--p1umv8,uhs4_1247
udt1961,-79.80550416,36.07071561,uhs4_1247--p1umv8,uhs4_1247
udt1961lv,-79.80554802,36.07074307,uhs4_1247--p1umv8,uhs4_1247
udt5130,-79.80319353,36.07024987,uhs4_1247--p1umv8,uhs4_1247
udt5130lv,-79.80314214,36.07026666,uhs4_1247--p1umv8,uhs4_1247
udt5131,-79.80448069,36.07031659,uhs4_1247--p1umv8,uhs4_1247
udt5131lv,-79.8045113,36.07035597,uhs4_1247--p1umv8,uhs4_1247
udt5132,-79.8028039,36.07104816,uhs4_1247--p1umv8,uhs4_1247
udt5132lv,-79.80276103,36.07101967,uhs4_1247--p1umv8,uhs4_1247
udt5133,-79.80284363,36.07062484,uhs4_1247--p1umv8,uhs4_1247
udt5133lv,-79.80280076,36.07059635,uhs4_1247--p1umv8,uhs4_1247
udt5134,-79.80274629,36.07174574,uhs4_1247--p1umv8,uhs4_1247
udt5134lv,-79.80270531,36.07171953,uhs4_1247--p1umv8,uhs4_1247
udt5135,-79.80449555,36.07153384,uhs4_1247--p1umv8,uhs4_1247
udt5135lv,-79.80448638,36.07157821,uhs4_1247--p1umv8,uhs4_1247
udt5136,-79.80293975,36.069418,uhs4_1247--p1umv8,uhs4_1247
udt5136lv,-79.80298101,36.06938416,uhs4_1247--p1umv8,uhs4_1247
udt5137,-79.80351874,36.07150623,uhs4_1247--p1umv8,uhs4_1247
udt5137lv,-79.80346735,36.07152302,uhs4_1247--p1umv8,uhs4_1247
udt5138,-79.80372619,36.07027322,uhs4_1247--p1umv8,uhs4_1247
udt5138lv,-79.80373375,36.07022864,uhs4_1247--p1umv8,uhs4_1247
udt5139,-79.80406265,36.07152067,uhs4_1247--p1umv8,uhs4_1247
udt5139lv,-79.80407021,36.0714761,uhs4_1247--p1umv8,uhs4_1247
udt5140,-79.80207649,36.07051297,uhs4_1247--p1umv8,uhs4_1247
udt5140lv,-79.80203552,36.07048677,uhs4_1247--p1umv8,uhs4_1247
udt5141,-79.80185723,36.07049796,uhs4_1247--p1umv8,uhs4_1247
udt5141lv,-79.80180584,36.07051474,uhs4_1247--p1umv8,uhs4_1247
udt5142,-79.80363372,36.06895129,uhs4_1247--p1umv8,uhs4_1247
udt5142lv,-79.80367561,36.06898225,uhs4_1247--p1umv8,uhs4_1247
udt5146,-79.80177631,36.06924403,uhs4_1247--p1umv8,uhs4_1247
udt5146lv,-79.80182017,36.06927149,uhs4_1247--p1umv8,uhs4_1247
udt5147,-79.80460544,36.06940751,uhs4_1247--p1umv8,uhs4_1247
udt5147lv,-79.8046493,36.06943497,uhs4_1247--p1umv8,uhs4_1247
udt5148,-79.80083364,36.06917153,uhs4_1247--p1umv8,uhs4_1247
udt5148lv,-79.80088611,36.06919026,uhs4_1247--p1umv8,uhs4_1247
udt5153,-79.8040506,36.06938377,uhs4_1247--p1umv8,uhs4_1247
udt5153lv,-79.80404143,36.06942815,uhs4_1247--p1umv8,uhs4_1247
udt5154,-79.79529254,36.06843978,uhs4_1247--p1umv8,uhs4_1247
udt5154lv,-79.79533639,36.06846725,uhs4_1247--p1umv8,uhs4_1247
udt5155,-79.79527493,36.06869584,uhs4_1247--p1umv8,uhs4_1247
udt5155lv,-79.79523395,36.06866964,uhs4_1247--p1umv8,uhs4_1247
udt5157,-79.79758949,36.06879917,uhs4_1247--p1umv8,uhs4_1247
udt5157lv,-79.79758244,36.06875737,uhs4_1247--p1umv8,uhs4_1247
udt5158,-79.79863559,36.06913149,uhs4_1247--p1umv8,uhs4_1247
udt5158lv,-79.79868806,36.06915022,uhs4_1247--p1umv8,uhs4_1247
udt5371,-79.81078966,36.07077104,uhs4_1247--p1umv8,uhs4_1247
udt5371lv,-79.81074868,36.07074484,uhs4_1247--p1umv8,uhs4_1247
udt10841,-79.79514902,36.0679092,uhs4_1247--p1umv8,uhs4_1247
udt10841lv,-79.79514198,36.0678674,uhs4_1247--p1umv8,uhs4_1247
udt10888,-79.8003207,36.06913534,uhs4_1247--p1umv8,uhs4_1247
udt10888lv,-79.80037014,36.0691218,uhs4_1247--p1umv8,uhs4_1247
udt11077,-79.80101504,36.07154531,uhs4_1247--p1umv8,uhs4_1247
udt11077lv,-79.80095795,36.07154713,uhs4_1247--p1umv8,uhs4_1247
udt11164,-79.79749105,36.07015948,uhs4_1247--p1umv8,uhs4_1247
udt11164lv,-79.79748401,36.07011768,uhs4_1247--p1umv8,uhs4_1247
udt11203,-79.79763132,36.07284175,uhs4_1247--p1umv8,uhs4_1247
udt11203lv,-79.79763836,36.07288355,uhs4_1247--p1umv8,uhs4_1247
udt11446,-79.80540876,36.07209304,uhs4_1247--p1umv8,uhs4_1247
udt11446lv,-79.80535738,36.07210983,uhs4_1247--p1umv8,uhs4_1247
udt11487,-79.79645251,36.06835502,uhs4_1247--p1umv8,uhs4_1247
udt11487lv,-79.79644547,36.06831323,uhs4_1247--p1umv8,uhs4_1247
udt11530,-79.80661156,36.07039213,uhs4_1247--p1umv8,uhs4_1247
udt11530lv,-79.80665543,36.07041959,uhs4_1247--p1umv8,uhs4_1247
udt11532,-79.79912877,36.07157432,uhs4_1247--p1umv8,uhs4_1247
udt11532lv,-79.79917774,36.07158893,uhs4_1247--p1umv8,uhs4_1247
udt11633,-79.80493702,36.06950999,uhs4_1247--p1umv8,uhs4_1247
udt11633lv,-79.80494458,36.06946541,uhs4_1247--p1umv8,uhs4_1247
udt11849,-79.80887428,36.07056769,uhs4_1247--p1umv8,uhs4_1247
udt11849lv,-79.80892277,36.07054288,uhs4_1247--p1umv8,uhs4_1247
udt12117,-79.79517787,36.07013349,uhs4_1247--p1umv8,uhs4_1247
udt12117lv,-79.79518543,36.07008892,uhs4_1247--p1umv8,uhs4_1247
udt12192,-79.80241972,36.06928652,uhs4_1247--p1umv8,uhs4_1247
udt12192lv,-79.80242728,36.06924195,uhs4_1247--p1umv8,uhs4_1247
udt12225,-79.80676527,36.07067053,uhs4_1247--p1umv8,uhs4_1247
udt12225lv,-79.80681301,36.07069601,uhs4_1247--p1umv8,uhs4_1247
udt12291,-79.80289232,36.07004446,uhs4_1247--p1umv8,uhs4_1247
udt12291lv,-79.80294478,36.07006318,uhs4_1247--p1umv8,uhs4_1247
udt12322,-79.8041532,36.07152155,uhs4_1247--p1umv8,uhs4_1247
udt12322lv,-79.80412133,36.07155906,uhs4_1247--p1umv8,uhs4_1247
udt12697,-79.80140795,36.07049644,uhs4_1247--p1umv8,uhs4_1247
udt12697lv,-79.80139046,36.0705406,uhs4_1247--p1umv8,uhs4_1247
udt12756,-79.79931283,36.06969321,uhs4_1247--p1umv8,uhs4_1247
udt12756lv,-79.79927101,36.06971851,uhs4_1247--p1umv8,uhs4_1247
udt12847,-79.79635212,36.06860979,uhs4_1247--p1umv8,uhs4_1247
udt12847lv,-79.79635916,36.06865159,uhs4_1247--p1umv8,uhs4_1247
