udm2967,-79.79636445,36.06732357,uhs4_1247--p1umv7,uhs4_1247
udm2968,-79.79591448,36.06697647,uhs4_1247--p1umv7,uhs4_1247
udm2969,-79.7957478,36.06698381,uhs4_1247--p1umv7,uhs4_1247
udm2972,-79.79424969,36.06910536,uhs4_1247--p1umv7,uhs4_1247
udm3170,-79.78532288,36.06614838,uhs4_1247--p1umv7,uhs4_1247
udm3171,-79.78532551,36.06597712,uhs4_1247--p1umv7,uhs4_1247
udm3181,-79.78377302,36.06656539,uhs4_1247--p1umv7,uhs4_1247
udm3182,-79.7837565,36.06691682,uhs4_1247--p1umv7,uhs4_1247
udm3183,-79.78375415,36.06707005,uhs4_1247--p1umv7,uhs4_1247
udm3184,-79.78375054,36.06730441,uhs4_1247--p1umv7,uhs4_1247
udm3186,-79.78295021,36.06663818,uhs4_1247--p1umv7,uhs4_1247
udm3201,-79.78580858,36.06561239,uhs4_1247--p1umv7,uhs4_1247
udm3202,-79.78609724,36.06561531,uhs4_1247--p1umv7,uhs4_1247
udm3203,-79.78600842,36.06561441,uhs4_1247--p1umv7,uhs4_1247
udm3204,-79.78561971,36.06561949,uhs4_1247--p1umv7,uhs4_1247
udm3238,-79.79116269,36.06112283,uhs4_1247--p1umv7,uhs4_1247
udm3239,-79.79119013,36.06078053,uhs4_1247--p1umv7,uhs4_1247
udm3240,-79.79049102,36.06075545,uhs4_1247--p1umv7,uhs4_1247
udm3266,-79.78951346,36.06151187,uhs4_1247--p1umv7,uhs4_1247
udm3267,-79.78952718,36.06134072,uhs4_1247--p1umv7,uhs4_1247
udm3268,-79.78946662,36.06239489,uhs4_1247--p1umv7,uhs4_1247
udm3270,-79.7895147,36.06143075,uhs4_1247--p1umv7,uhs4_1247
udm3271,-79.78948186,36.06212459,uhs4_1247--p1umv7,uhs4_1247
udm3273,-79.78951208,36.06160201,uhs4_1247--p1umv7,uhs4_1247
udm3280,-79.79114883,36.061303,uhs4_1247--p1umv7,uhs4_1247
udm3281,-79.7890135,36.06587921,uhs4_1247--p1umv7,uhs4_1247
udm3282,-79.78926714,36.06526874,uhs4_1247--p1umv7,uhs4_1247
udm3286,-79.79311009,36.06431343,uhs4_1247--p1umv7,uhs4_1247
udm3287,-79.79320957,36.06377591,uhs4_1247--p1umv7,uhs4_1247
udm3288,-79.78709404,36.06505744,uhs4_1247--p1umv7,uhs4_1247
udm3290,-79.78667896,36.0651964,uhs4_1247--p1umv7,uhs4_1247
udm3291,-79.78682752,36.06514999,uhs4_1247--p1umv7,uhs4_1247
udm3293,-79.79125915,36.05989773,uhs4_1247--p1umv7,uhs4_1247
udm3294,-79.79120344,36.06063642,uhs4_1247--p1umv7,uhs4_1247
udm3295,-79.79128549,36.05962754,uhs4_1247--p1umv7,uhs4_1247
udm3297,-79.78919463,36.06637687,uhs4_1247--p1umv7,uhs4_1247
udm3298,-79.78918104,36.06653901,uhs4_1247--p1umv7,uhs4_1247
udm3299,-79.79277241,36.06477219,uhs4_1247--p1umv7,uhs4_1247
